measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Slovenia,Male,15-49 years,Other drug use disorders,Number,2015,250.4032457,286.9556487,215.4380758
Prevalence,Slovenia,Female,15-49 years,Other drug use disorders,Number,2015,217.6325221,252.9576948,185.827328
Prevalence,Slovenia,Male,50-69 years,Other drug use disorders,Number,2015,58.95870556,74.72657794,46.98514251
Prevalence,Slovenia,Female,50-69 years,Other drug use disorders,Number,2015,71.50935227,93.17560014,55.6512886
Prevalence,Slovenia,Male,70+ years,Other drug use disorders,Number,2015,1.156576462,1.404141786,0.942154149
Prevalence,Slovenia,Female,70+ years,Other drug use disorders,Number,2015,2.461137776,2.962443188,2.020341916
Prevalence,Latvia,Male,5-14 years,Opioid use disorders,Number,2008,0,0,0
Prevalence,Latvia,Female,5-14 years,Opioid use disorders,Number,2008,0,0,0
Prevalence,Latvia,Male,15-49 years,Opioid use disorders,Number,2008,4518.516427,5210.239016,3853.049593
Prevalence,Latvia,Female,15-49 years,Opioid use disorders,Number,2008,1932.995238,2367.883553,1557.49616
Prevalence,Latvia,Male,50-69 years,Opioid use disorders,Number,2008,1135.512231,1389.543496,913.9740174
Prevalence,Latvia,Female,50-69 years,Opioid use disorders,Number,2008,556.283494,695.8607206,439.6043394
Prevalence,Latvia,Male,70+ years,Opioid use disorders,Number,2008,224.2494781,281.4367294,175.2997354
Prevalence,Latvia,Female,70+ years,Opioid use disorders,Number,2008,345.0948792,438.6005678,266.9406221
Prevalence,Latvia,Male,5-14 years,Cocaine use disorders,Number,2008,0,0,0
Prevalence,Latvia,Female,5-14 years,Cocaine use disorders,Number,2008,0,0,0
Prevalence,Latvia,Male,15-49 years,Cocaine use disorders,Number,2008,770.524571,950.2783946,629.7052829
Prevalence,Latvia,Female,15-49 years,Cocaine use disorders,Number,2008,125.5593039,153.8516436,100.6984117
Prevalence,Latvia,Male,50-69 years,Cocaine use disorders,Number,2008,127.2595527,148.9691443,107.2029415
Prevalence,Latvia,Female,50-69 years,Cocaine use disorders,Number,2008,43.36562999,53.61672084,34.2527738
Prevalence,Latvia,Male,70+ years,Cocaine use disorders,Number,2008,24.56825369,29.61610473,20.36708095
Prevalence,Latvia,Female,70+ years,Cocaine use disorders,Number,2008,18.07310247,22.82007203,13.92131408
Prevalence,Latvia,Male,5-14 years,Amphetamine use disorders,Number,2008,8.454159619,11.11113846,6.084099689
Prevalence,Latvia,Female,5-14 years,Amphetamine use disorders,Number,2008,5.526208861,7.133711969,3.757683943
Prevalence,Latvia,Male,15-49 years,Amphetamine use disorders,Number,2008,2781.7618,3323.967763,2274.495806
Prevalence,Latvia,Female,15-49 years,Amphetamine use disorders,Number,2008,1774.318649,2098.899316,1435.497106
Prevalence,Latvia,Male,50-69 years,Amphetamine use disorders,Number,2008,128.7497926,167.7133113,97.814623
Prevalence,Latvia,Female,50-69 years,Amphetamine use disorders,Number,2008,100.0599962,131.2568767,74.09508404
Prevalence,Latvia,Male,70+ years,Amphetamine use disorders,Number,2008,15.41698551,21.0724392,10.42082744
Prevalence,Latvia,Female,70+ years,Amphetamine use disorders,Number,2008,23.48509591,33.48847186,15.84576548
Prevalence,Latvia,Male,5-14 years,Other drug use disorders,Number,2008,0.005196059,0.011594856,0.000534486
Prevalence,Latvia,Female,5-14 years,Other drug use disorders,Number,2008,0.004891229,0.011476365,0.000427769
Prevalence,Latvia,Male,15-49 years,Other drug use disorders,Number,2008,284.0132401,321.8753321,246.864096
Prevalence,Latvia,Female,15-49 years,Other drug use disorders,Number,2008,271.0156499,312.6088079,234.9036728
Prevalence,Latvia,Male,50-69 years,Other drug use disorders,Number,2008,59.76412364,72.45858665,48.87753212
Prevalence,Latvia,Female,50-69 years,Other drug use disorders,Number,2008,88.29565556,110.4139351,70.66404257
Prevalence,Latvia,Male,70+ years,Other drug use disorders,Number,2008,1.243245097,1.41634905,1.096551403
Prevalence,Latvia,Female,70+ years,Other drug use disorders,Number,2008,3.228109057,3.818553549,2.738725284
Prevalence,Croatia,Male,5-14 years,Opioid use disorders,Number,2007,0,0,0
Prevalence,Croatia,Female,5-14 years,Opioid use disorders,Number,2007,0,0,0
Prevalence,Croatia,Male,15-49 years,Opioid use disorders,Number,2007,7484.50246,8311.676388,6797.651663
Prevalence,Croatia,Female,15-49 years,Opioid use disorders,Number,2007,1830.094204,2198.529163,1521.076968
Prevalence,Croatia,Male,50-69 years,Opioid use disorders,Number,2007,1731.062608,1996.778147,1476.466567
Prevalence,Croatia,Female,50-69 years,Opioid use disorders,Number,2007,568.2152186,708.7405924,453.2663534
Prevalence,Croatia,Male,70+ years,Opioid use disorders,Number,2007,308.30561,403.6999778,232.0921324
Prevalence,Croatia,Female,70+ years,Opioid use disorders,Number,2007,335.7130515,432.3716329,257.8725472
Prevalence,Croatia,Male,5-14 years,Cocaine use disorders,Number,2007,0,0,0
Prevalence,Croatia,Female,5-14 years,Cocaine use disorders,Number,2007,0,0,0
Prevalence,Croatia,Male,15-49 years,Cocaine use disorders,Number,2007,1158.167677,1370.053993,978.7189627
Prevalence,Croatia,Female,15-49 years,Cocaine use disorders,Number,2007,501.726589,606.5110486,418.0387716
Prevalence,Switzerland,Male,5-14 years,Opioid use disorders,Number,2016,0,0,0
Prevalence,Switzerland,Female,5-14 years,Opioid use disorders,Number,2016,0,0,0
Prevalence,Switzerland,Male,15-49 years,Opioid use disorders,Number,2016,11369.7814,13520.62973,9318.055058
Prevalence,Switzerland,Female,15-49 years,Opioid use disorders,Number,2016,4762.995882,6048.192457,3738.250261
Prevalence,Switzerland,Male,50-69 years,Opioid use disorders,Number,2016,2950.496279,3680.980964,2327.788448
Prevalence,Switzerland,Female,50-69 years,Opioid use disorders,Number,2016,1168.257753,1523.279508,889.7588265
Prevalence,Switzerland,Male,70+ years,Opioid use disorders,Number,2016,822.7762694,1027.854908,651.4184193
Prevalence,Switzerland,Female,70+ years,Opioid use disorders,Number,2016,449.2547398,571.6985677,351.2542185
Prevalence,Switzerland,Male,5-14 years,Cocaine use disorders,Number,2016,0,0,0
Prevalence,Switzerland,Female,5-14 years,Cocaine use disorders,Number,2016,0,0,0
Prevalence,Switzerland,Male,15-49 years,Cocaine use disorders,Number,2016,4146.471049,4895.384703,3507.513678
Prevalence,Switzerland,Female,15-49 years,Cocaine use disorders,Number,2016,385.5305519,491.5326472,297.2683003
Prevalence,Switzerland,Male,50-69 years,Cocaine use disorders,Number,2016,961.0068856,1113.108379,824.0442996
Prevalence,Switzerland,Female,50-69 years,Cocaine use disorders,Number,2016,92.56336162,116.6757955,70.77619774
Prevalence,Switzerland,Male,70+ years,Cocaine use disorders,Number,2016,270.3101971,314.2380227,229.2655746
Prevalence,Switzerland,Female,70+ years,Cocaine use disorders,Number,2016,45.42984554,60.20185982,32.38330331
Prevalence,Switzerland,Male,5-14 years,Amphetamine use disorders,Number,2016,11.66081174,19.89898123,5.569419401
Prevalence,Switzerland,Female,5-14 years,Amphetamine use disorders,Number,2016,6.230434413,11.44415831,2.397197265
Prevalence,Switzerland,Male,15-49 years,Amphetamine use disorders,Number,2016,2521.804727,3449.3032,1785.114565
Prevalence,Switzerland,Female,15-49 years,Amphetamine use disorders,Number,2016,1370.901386,1886.006548,986.4754809
Prevalence,Switzerland,Male,50-69 years,Amphetamine use disorders,Number,2016,154.8532808,226.717445,104.4329462
Prevalence,Switzerland,Female,50-69 years,Amphetamine use disorders,Number,2016,88.93607864,133.2836123,56.73320001
Prevalence,Switzerland,Male,70+ years,Amphetamine use disorders,Number,2016,44.36221017,62.92610324,29.62844098
Prevalence,Switzerland,Female,70+ years,Amphetamine use disorders,Number,2016,53.11574016,74.84283018,36.89089651
Prevalence,Switzerland,Male,5-14 years,Other drug use disorders,Number,2016,0.021890362,0.04954164,0.00294484
Prevalence,Switzerland,Female,5-14 years,Other drug use disorders,Number,2016,0.019812033,0.046718148,0.002087731
Prevalence,Switzerland,Male,15-49 years,Other drug use disorders,Number,2016,3253.39984,3620.199649,2903.149373
Prevalence,Switzerland,Female,15-49 years,Other drug use disorders,Number,2016,2065.034084,2370.868152,1792.73764
Prevalence,Switzerland,Male,50-69 years,Other drug use disorders,Number,2016,555.2968989,683.4124628,449.5248855
Prevalence,Switzerland,Female,50-69 years,Other drug use disorders,Number,2016,630.8288939,800.6380937,501.7682619
Prevalence,Switzerland,Male,70+ years,Other drug use disorders,Number,2016,8.461980235,9.956081762,7.117799069
Prevalence,Switzerland,Female,70+ years,Other drug use disorders,Number,2016,16.25431468,18.88418398,13.91529768
Prevalence,Hungary,Male,5-14 years,Opioid use disorders,Number,2002,0,0,0
Prevalence,Hungary,Female,5-14 years,Opioid use disorders,Number,2002,0,0,0
Prevalence,Hungary,Male,15-49 years,Opioid use disorders,Number,2002,9808.949116,12128.66324,7765.784346
Prevalence,Hungary,Female,15-49 years,Opioid use disorders,Number,2002,3532.556862,4430.906199,2769.371063
Prevalence,Hungary,Male,50-69 years,Opioid use disorders,Number,2002,2455.708075,3093.247144,1888.806081
Prevalence,Hungary,Female,50-69 years,Opioid use disorders,Number,2002,1077.973244,1382.641525,832.3422281
Prevalence,Hungary,Male,70+ years,Opioid use disorders,Number,2002,469.1511339,602.8692236,359.4776532
Prevalence,Hungary,Female,70+ years,Opioid use disorders,Number,2002,604.3860737,768.8103253,464.2672166
Prevalence,Hungary,Male,5-14 years,Cocaine use disorders,Number,2002,0,0,0
Prevalence,Hungary,Female,5-14 years,Cocaine use disorders,Number,2002,0,0,0
Prevalence,Hungary,Male,15-49 years,Cocaine use disorders,Number,2002,1848.231451,2198.93324,1535.755253
Prevalence,Hungary,Female,15-49 years,Cocaine use disorders,Number,2002,957.8351324,1162.148339,789.5745334
Prevalence,Hungary,Male,50-69 years,Cocaine use disorders,Number,2002,347.7375461,407.5939955,293.8316754
Prevalence,Hungary,Female,50-69 years,Cocaine use disorders,Number,2002,310.9964065,376.5365595,254.5567431
Prevalence,Hungary,Male,70+ years,Cocaine use disorders,Number,2002,76.62822753,92.53591687,63.49330836
Prevalence,Hungary,Female,70+ years,Cocaine use disorders,Number,2002,122.2719786,149.464989,98.24806464
Prevalence,Hungary,Male,5-14 years,Amphetamine use disorders,Number,2002,40.83122388,59.34029414,25.46525471
Prevalence,Hungary,Female,5-14 years,Amphetamine use disorders,Number,2002,24.95121064,35.72899858,15.36533903
Prevalence,Hungary,Male,15-49 years,Amphetamine use disorders,Number,2002,9453.760036,12559.95541,6955.062157
Prevalence,Hungary,Female,15-49 years,Amphetamine use disorders,Number,2002,5654.957538,7439.182265,4149.899951
Prevalence,Hungary,Male,50-69 years,Amphetamine use disorders,Number,2002,413.619188,582.4012397,281.7476037
Prevalence,Hungary,Female,50-69 years,Amphetamine use disorders,Number,2002,296.3405919,425.6172542,203.87422
Prevalence,Hungary,Male,70+ years,Amphetamine use disorders,Number,2002,62.22907833,86.07716914,40.89708646
Prevalence,Hungary,Female,70+ years,Amphetamine use disorders,Number,2002,86.42288826,124.6588565,57.0335129
Prevalence,Hungary,Male,5-14 years,Other drug use disorders,Number,2002,0.026304267,0.064629062,0.001892307
Prevalence,Hungary,Female,5-14 years,Other drug use disorders,Number,2002,0.026141302,0.060534333,0.003864793
Prevalence,Hungary,Male,15-49 years,Other drug use disorders,Number,2002,877.0460687,1012.417512,738.5831994
Prevalence,Hungary,Female,15-49 years,Other drug use disorders,Number,2002,1028.979646,1193.721305,870.6661722
Prevalence,Hungary,Male,50-69 years,Other drug use disorders,Number,2002,193.3063271,245.9116988,152.6693315
Prevalence,Hungary,Female,50-69 years,Other drug use disorders,Number,2002,298.8922373,382.7767761,234.034635
Prevalence,Hungary,Male,70+ years,Other drug use disorders,Number,2002,3.783925919,4.630940198,3.102723372
Prevalence,Hungary,Female,70+ years,Other drug use disorders,Number,2002,8.415563883,10.12609642,6.958396709
Prevalence,Norway,Male,5-14 years,Opioid use disorders,Number,1998,0,0,0
Prevalence,Norway,Female,5-14 years,Opioid use disorders,Number,1998,0,0,0
Prevalence,Norway,Male,15-49 years,Opioid use disorders,Number,1998,12814.19167,14622.76453,10783.27805
Prevalence,Norway,Female,15-49 years,Opioid use disorders,Number,1998,4637.890358,5500.272813,3849.337673
Prevalence,Norway,Male,50-69 years,Opioid use disorders,Number,1998,1604.795635,1921.024232,1324.347025
Prevalence,Norway,Female,50-69 years,Opioid use disorders,Number,1998,730.8624513,897.5973402,590.4360348
Prevalence,Norway,Male,70+ years,Opioid use disorders,Number,1998,318.7362772,394.0010952,254.2647347
Prevalence,Norway,Female,70+ years,Opioid use disorders,Number,1998,215.5962015,270.260594,171.2336502
Prevalence,Norway,Male,5-14 years,Cocaine use disorders,Number,1998,0,0,0
Prevalence,Norway,Female,5-14 years,Cocaine use disorders,Number,1998,0,0,0
Prevalence,Norway,Male,15-49 years,Cocaine use disorders,Number,1998,2625.909676,3031.368604,2281.801861
Prevalence,Norway,Female,15-49 years,Cocaine use disorders,Number,1998,193.0244039,239.0153462,151.9867639
Prevalence,Norway,Male,50-69 years,Cocaine use disorders,Number,1998,431.6255962,491.8533042,377.3826501
Prevalence,Norway,Female,50-69 years,Cocaine use disorders,Number,1998,41.50626431,51.05839637,32.59363777
Prevalence,Norway,Male,70+ years,Cocaine use disorders,Number,1998,134.6327546,154.744775,117.1163274
Prevalence,Norway,Female,70+ years,Cocaine use disorders,Number,1998,26.43785389,33.25454078,20.32812262
Prevalence,Norway,Male,5-14 years,Amphetamine use disorders,Number,1998,10.90660789,17.70842363,5.808408975
Prevalence,Norway,Female,5-14 years,Amphetamine use disorders,Number,1998,2.28858542,4.48324042,0.545902035
Prevalence,Norway,Male,15-49 years,Amphetamine use disorders,Number,1998,2367.607692,3190.952584,1705.891299
Prevalence,Norway,Female,15-49 years,Amphetamine use disorders,Number,1998,733.6655817,987.8635569,539.1250557
Prevalence,Norway,Male,50-69 years,Amphetamine use disorders,Number,1998,85.48463269,122.9877875,59.60057877
Prevalence,Norway,Female,50-69 years,Amphetamine use disorders,Number,1998,36.70383904,54.04358804,24.33858442
Prevalence,Norway,Male,70+ years,Amphetamine use disorders,Number,1998,20.66937586,29.36095423,14.00521255
Prevalence,Norway,Female,70+ years,Amphetamine use disorders,Number,1998,21.9240955,31.1650682,14.92134837
Prevalence,Norway,Male,5-14 years,Other drug use disorders,Number,1998,0.018304918,0.041314353,0.004614142
Prevalence,Norway,Female,5-14 years,Other drug use disorders,Number,1998,0.013039397,0.029418338,0.001697992
Prevalence,Norway,Male,15-49 years,Other drug use disorders,Number,1998,1796.731115,1991.21011,1614.436974
Prevalence,Norway,Female,15-49 years,Other drug use disorders,Number,1998,1126.683156,1273.537443,983.4951137
Prevalence,Norway,Male,50-69 years,Other drug use disorders,Number,1998,466.5464062,547.4635769,394.8580532
Prevalence,Norway,Female,50-69 years,Other drug use disorders,Number,1998,493.6192907,583.9312691,413.4102256
Prevalence,Norway,Male,70+ years,Other drug use disorders,Number,1998,4.014513044,4.621026609,3.480718234
Prevalence,Norway,Female,70+ years,Other drug use disorders,Number,1998,9.204343198,10.42259503,8.107091616
Prevalence,Lithuania,Male,5-14 years,Opioid use disorders,Number,1999,0,0,0
Prevalence,Lithuania,Female,5-14 years,Opioid use disorders,Number,1999,0,0,0
Prevalence,Lithuania,Male,15-49 years,Opioid use disorders,Number,1999,3776.714063,4209.331007,3411.715101
Prevalence,Lithuania,Female,15-49 years,Opioid use disorders,Number,1999,1443.551587,1708.798416,1194.048068
Prevalence,Lithuania,Male,50-69 years,Opioid use disorders,Number,1999,734.0086303,845.8518577,633.0363311
Prevalence,Lithuania,Female,50-69 years,Opioid use disorders,Number,1999,360.1904966,446.4370292,289.7823787
Prevalence,Lithuania,Male,70+ years,Opioid use disorders,Number,1999,125.4287271,158.6653577,97.36571684
Prevalence,Lithuania,Female,70+ years,Opioid use disorders,Number,1999,179.3470755,230.4208468,135.9443164
Prevalence,Ireland,Male,5-14 years,Opioid use disorders,Number,2005,0,0,0
Prevalence,Ireland,Female,5-14 years,Opioid use disorders,Number,2005,0,0,0
Prevalence,Ireland,Male,15-49 years,Opioid use disorders,Number,2005,11200.4914,11975.0833,10497.96772
Prevalence,Netherlands,Male,5-14 years,Opioid use disorders,Number,2015,0,0,0
Prevalence,Netherlands,Female,5-14 years,Opioid use disorders,Number,2015,0,0,0
Prevalence,Netherlands,Male,15-49 years,Opioid use disorders,Number,2015,11785.68746,14803.08603,9384.219775
Prevalence,Netherlands,Female,15-49 years,Opioid use disorders,Number,2015,5365.337415,6757.283061,4165.266842
Prevalence,Netherlands,Male,50-69 years,Opioid use disorders,Number,2015,3439.986813,4499.439922,2671.163961
Prevalence,Netherlands,Female,50-69 years,Opioid use disorders,Number,2015,1558.95059,1991.684657,1213.803845
Prevalence,Netherlands,Male,70+ years,Opioid use disorders,Number,2015,1226.589544,1566.506589,952.5723335
Prevalence,Netherlands,Female,70+ years,Opioid use disorders,Number,2015,655.4771956,841.2541007,508.0604749
Prevalence,Netherlands,Male,5-14 years,Cocaine use disorders,Number,2015,0,0,0
Prevalence,Netherlands,Female,5-14 years,Cocaine use disorders,Number,2015,0,0,0
Prevalence,Netherlands,Male,15-49 years,Cocaine use disorders,Number,2015,16159.00418,18695.00088,14137.19023
Prevalence,Netherlands,Female,15-49 years,Cocaine use disorders,Number,2015,7031.613966,8335.283956,5928.444072
Prevalence,Netherlands,Male,50-69 years,Cocaine use disorders,Number,2015,3889.16247,4409.86974,3391.445202
Prevalence,Netherlands,Female,50-69 years,Cocaine use disorders,Number,2015,1818.20096,2075.115681,1572.02327
Prevalence,Netherlands,Male,70+ years,Cocaine use disorders,Number,2015,959.2403635,1098.637253,826.3107715
Prevalence,Netherlands,Female,70+ years,Cocaine use disorders,Number,2015,735.4935712,842.6489596,635.0492606
Prevalence,Netherlands,Male,5-14 years,Amphetamine use disorders,Number,2015,54.5838925,87.18238127,30.18453918
Prevalence,Netherlands,Female,5-14 years,Amphetamine use disorders,Number,2015,28.29030832,47.15597252,14.16519651
Prevalence,Netherlands,Male,15-49 years,Amphetamine use disorders,Number,2015,8585.830174,11777.42171,5980.49088
Prevalence,Netherlands,Female,15-49 years,Amphetamine use disorders,Number,2015,4411.262227,5973.134513,3126.664542
Prevalence,Netherlands,Male,50-69 years,Amphetamine use disorders,Number,2015,450.9046619,660.715741,304.6978884
Prevalence,Netherlands,Female,50-69 years,Amphetamine use disorders,Number,2015,238.9399576,354.2615781,159.8048921
Prevalence,Netherlands,Male,70+ years,Amphetamine use disorders,Number,2015,103.9014655,145.1290638,69.82260398
Prevalence,Netherlands,Female,70+ years,Amphetamine use disorders,Number,2015,146.5452059,199.622366,109.0684639
Prevalence,Netherlands,Male,5-14 years,Other drug use disorders,Number,2015,0.052545676,0.119844931,0.00485059
Prevalence,Netherlands,Female,5-14 years,Other drug use disorders,Number,2015,0.045730359,0.106542185,0.004789388
Prevalence,Netherlands,Male,15-49 years,Other drug use disorders,Number,2015,3262.341536,3749.342295,2796.830613
Prevalence,Netherlands,Female,15-49 years,Other drug use disorders,Number,2015,2881.967813,3403.256593,2455.400505
Prevalence,Netherlands,Male,50-69 years,Other drug use disorders,Number,2015,808.3085743,1008.086061,636.2687359
Prevalence,Netherlands,Female,50-69 years,Other drug use disorders,Number,2015,1055.918052,1345.843833,830.1013396
Prevalence,Netherlands,Male,70+ years,Other drug use disorders,Number,2015,14.15475649,17.16547752,11.71061305
Prevalence,Netherlands,Female,70+ years,Other drug use disorders,Number,2015,31.11932398,36.29238129,26.66754408
Prevalence,Austria,Male,5-14 years,Opioid use disorders,Number,2007,0,0,0
Prevalence,Austria,Female,5-14 years,Opioid use disorders,Number,2007,0,0,0
Prevalence,Austria,Male,15-49 years,Opioid use disorders,Number,2007,16543.78311,17696.48563,15496.71846
Prevalence,Austria,Female,15-49 years,Opioid use disorders,Number,2007,5982.617818,6722.223606,5288.557333
Prevalence,Austria,Male,50-69 years,Opioid use disorders,Number,2007,3098.115091,3453.612931,2791.688264
Prevalence,Austria,Female,50-69 years,Opioid use disorders,Number,2007,1122.606,1320.670821,952.1766312
Prevalence,Austria,Male,70+ years,Opioid use disorders,Number,2007,678.1098465,837.4471447,536.2326949
Prevalence,Austria,Female,70+ years,Opioid use disorders,Number,2007,429.2271938,552.8216942,334.6173361
Prevalence,Austria,Male,5-14 years,Cocaine use disorders,Number,2007,0,0,0
Prevalence,Austria,Female,5-14 years,Cocaine use disorders,Number,2007,0,0,0
Prevalence,Austria,Male,15-49 years,Cocaine use disorders,Number,2007,5059.029109,5748.080482,4472.063205
Prevalence,Austria,Female,15-49 years,Cocaine use disorders,Number,2007,1476.714667,1772.860097,1223.076244
Prevalence,Austria,Male,50-69 years,Cocaine use disorders,Number,2007,939.278759,1069.655492,816.4151222
Prevalence,Austria,Female,50-69 years,Cocaine use disorders,Number,2007,324.8796928,379.676799,276.5668858
Prevalence,Austria,Male,70+ years,Cocaine use disorders,Number,2007,234.9409465,273.8821683,201.8589679
Prevalence,Austria,Female,70+ years,Cocaine use disorders,Number,2007,158.7598647,189.8171201,130.8514082
Prevalence,Austria,Male,5-14 years,Amphetamine use disorders,Number,2007,20.78773696,31.30385259,13.13991772
Prevalence,Austria,Female,5-14 years,Amphetamine use disorders,Number,2007,12.81053964,20.54772404,6.943618243
Prevalence,Austria,Male,15-49 years,Amphetamine use disorders,Number,2007,3363.712629,4440.648341,2532.122475
Prevalence,Austria,Female,15-49 years,Amphetamine use disorders,Number,2007,2030.259017,2663.776431,1500.751473
Prevalence,Finland,Male,5-14 years,Amphetamine use disorders,Number,2001,50.21614778,55.67393242,45.14927362
Prevalence,Finland,Female,5-14 years,Amphetamine use disorders,Number,2001,29.06221972,32.14551817,25.87612881
Prevalence,Finland,Male,15-49 years,Amphetamine use disorders,Number,2001,7680.836575,8043.567554,7338.459361
Prevalence,Finland,Female,15-49 years,Amphetamine use disorders,Number,2001,4421.949536,4632.656202,4216.063463
Prevalence,Finland,Male,50-69 years,Amphetamine use disorders,Number,2001,375.2791175,407.055462,345.2922279
Prevalence,Finland,Female,50-69 years,Amphetamine use disorders,Number,2001,229.5375987,249.0515691,209.6287687
Prevalence,Finland,Male,70+ years,Amphetamine use disorders,Number,2001,48.7044748,66.48279233,34.56811601
Prevalence,Finland,Female,70+ years,Amphetamine use disorders,Number,2001,71.82204107,97.74204954,51.35957839
Prevalence,Finland,Male,5-14 years,Other drug use disorders,Number,2001,0.018638371,0.040162575,0.003596286
Prevalence,Finland,Female,5-14 years,Other drug use disorders,Number,2001,0.015670526,0.037644116,0.001376957
Prevalence,Finland,Male,15-49 years,Other drug use disorders,Number,2001,1716.637716,1896.71423,1558.900933
Prevalence,Finland,Female,15-49 years,Other drug use disorders,Number,2001,1131.695153,1291.483567,984.9285443
Prevalence,Finland,Male,50-69 years,Other drug use disorders,Number,2001,467.5782213,549.058913,397.5607914
Prevalence,Finland,Female,50-69 years,Other drug use disorders,Number,2001,598.3908277,722.0504822,491.8739577
Prevalence,Finland,Male,70+ years,Other drug use disorders,Number,2001,3.935008616,4.558013573,3.422920541
Prevalence,Finland,Female,70+ years,Other drug use disorders,Number,2001,10.171254,11.65502573,8.839334589
Prevalence,Italy,Male,5-14 years,Opioid use disorders,Number,2017,0,0,0
Prevalence,Italy,Female,5-14 years,Opioid use disorders,Number,2017,0,0,0
Prevalence,Italy,Male,15-49 years,Opioid use disorders,Number,2017,99661.11743,110947.7567,88685.62508
Prevalence,Italy,Female,15-49 years,Opioid use disorders,Number,2017,36135.75863,43407.04721,29850.07973
Prevalence,Italy,Male,50-69 years,Opioid use disorders,Number,2017,27636.46551,32195.61661,23257.45383
Prevalence,Italy,Female,50-69 years,Opioid use disorders,Number,2017,10776.26493,13496.01738,8702.905207
Prevalence,Italy,Male,70+ years,Opioid use disorders,Number,2017,9571.847195,11753.43226,7704.751279
Prevalence,Italy,Female,70+ years,Opioid use disorders,Number,2017,5216.382024,6576.647239,4082.378619
Prevalence,Italy,Male,5-14 years,Cocaine use disorders,Number,2017,0,0,0
Prevalence,Italy,Female,5-14 years,Cocaine use disorders,Number,2017,0,0,0
Prevalence,Italy,Male,15-49 years,Cocaine use disorders,Number,2017,43907.67605,50857.44202,38654.77099
Prevalence,Italy,Female,15-49 years,Cocaine use disorders,Number,2017,20978.03951,24744.3931,17907.256
Prevalence,Italy,Male,50-69 years,Cocaine use disorders,Number,2017,12404.00521,13997.66796,10879.8177
Prevalence,Italy,Female,50-69 years,Cocaine use disorders,Number,2017,6638.164617,7543.406825,5788.842656
Prevalence,Italy,Male,70+ years,Cocaine use disorders,Number,2017,4323.819984,4935.252081,3735.678728
Prevalence,Italy,Female,70+ years,Cocaine use disorders,Number,2017,3704.538956,4261.137371,3154.545451
Prevalence,Italy,Male,5-14 years,Amphetamine use disorders,Number,2017,273.9091424,426.6295258,167.9748326
Prevalence,Italy,Female,5-14 years,Amphetamine use disorders,Number,2017,159.3104935,239.3532123,92.18352093
Prevalence,Italy,Male,15-49 years,Amphetamine use disorders,Number,2017,48559.18771,64836.69083,35644.32126
Prevalence,Italy,Female,15-49 years,Amphetamine use disorders,Number,2017,27654.56051,36298.83565,20618.76859
Prevalence,Italy,Male,50-69 years,Amphetamine use disorders,Number,2017,3456.145352,4942.54152,2403.156062
Prevalence,Italy,Female,50-69 years,Amphetamine use disorders,Number,2017,2090.639566,2976.04007,1440.802284
Prevalence,Italy,Male,70+ years,Amphetamine use disorders,Number,2017,1078.063847,1472.196666,749.0573356
Prevalence,Italy,Female,70+ years,Amphetamine use disorders,Number,2017,1394.655089,1874.929034,1016.817814
Prevalence,Italy,Male,5-14 years,Other drug use disorders,Number,2017,0.151094104,0.372911531,0.013915777
Prevalence,Italy,Female,5-14 years,Other drug use disorders,Number,2017,0.12890926,0.311939096,0.013919435
Prevalence,Italy,Male,15-49 years,Other drug use disorders,Number,2017,12696.53362,14627.97117,10967.49258
Prevalence,Italy,Female,15-49 years,Other drug use disorders,Number,2017,10627.21474,12576.35333,8936.750533
Prevalence,Italy,Male,50-69 years,Other drug use disorders,Number,2017,2971.961041,3774.842794,2329.804668
Prevalence,Italy,Female,50-69 years,Other drug use disorders,Number,2017,4094.352528,5299.866634,3191.947597
Prevalence,Italy,Male,70+ years,Other drug use disorders,Number,2017,73.04484554,87.39577566,60.46277998
Prevalence,Italy,Female,70+ years,Other drug use disorders,Number,2017,153.227303,180.5954097,129.990894
Prevalence,Switzerland,Male,5-14 years,Opioid use disorders,Number,2013,0,0,0
Prevalence,Switzerland,Female,5-14 years,Opioid use disorders,Number,2013,0,0,0
Prevalence,Switzerland,Male,15-49 years,Opioid use disorders,Number,2013,11034.80721,12843.32889,9010.911943
Prevalence,Switzerland,Female,15-49 years,Opioid use disorders,Number,2013,4722.214606,5950.328618,3748.817863
Prevalence,Switzerland,Male,50-69 years,Opioid use disorders,Number,2013,2720.442165,3356.611254,2131.959849
Prevalence,Switzerland,Female,50-69 years,Opioid use disorders,Number,2013,1076.019186,1399.884777,820.3365764
Prevalence,Switzerland,Male,70+ years,Opioid use disorders,Number,2013,714.7676312,895.724076,561.4483081
Prevalence,Switzerland,Female,70+ years,Opioid use disorders,Number,2013,408.618935,518.1301411,320.5797661
Prevalence,Switzerland,Male,5-14 years,Cocaine use disorders,Number,2013,0,0,0
Prevalence,Switzerland,Female,5-14 years,Cocaine use disorders,Number,2013,0,0,0
Prevalence,Switzerland,Male,15-49 years,Cocaine use disorders,Number,2013,4143.94099,4850.611035,3539.06718
Prevalence,Switzerland,Female,15-49 years,Cocaine use disorders,Number,2013,393.3529386,500.525111,307.1205322
Prevalence,Switzerland,Male,50-69 years,Cocaine use disorders,Number,2013,904.7467617,1042.185921,781.9789896
Prevalence,Switzerland,Female,50-69 years,Cocaine use disorders,Number,2013,89.73717276,111.8007938,69.20493215
