measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Lithuania,Male,70+ years,Cocaine use disorders,Number,2011,0.19293855584422703,0.26300013927063776,0.13699537651365354
Deaths,Lithuania,Female,70+ years,Cocaine use disorders,Number,2011,0.05645841734192906,0.07765310895585444,0.040277328325371474
Deaths,Lithuania,Male,15-49 years,Amphetamine use disorders,Number,2011,2.3202746499588307,2.9323171007373934,1.7126725845226018
Deaths,Lithuania,Female,15-49 years,Amphetamine use disorders,Number,2011,0.4422999833564551,0.5630619347460151,0.34407203680002774
Deaths,Lithuania,Male,50-69 years,Amphetamine use disorders,Number,2011,0.6232465526308182,0.8362020902308785,0.46686623692040413
Deaths,Lithuania,Female,50-69 years,Amphetamine use disorders,Number,2011,0.3645579451257186,0.4830772759080844,0.2755210431005686
Deaths,Lithuania,Male,70+ years,Amphetamine use disorders,Number,2011,0.07703623518348487,0.10534223228985257,0.05581987726741025
Deaths,Lithuania,Female,70+ years,Amphetamine use disorders,Number,2011,0.06464447278911095,0.09211912666788835,0.04571347611885673
Deaths,Lithuania,Male,15-49 years,Other drug use disorders,Number,2011,14.86019493248238,18.068395840810958,12.131627684521067
Deaths,Lithuania,Female,15-49 years,Other drug use disorders,Number,2011,3.343175890942125,3.96328583063747,2.8025562849568115
Deaths,Lithuania,Male,50-69 years,Other drug use disorders,Number,2011,2.785807439286814,3.5044099712945584,2.1844318703575993
Deaths,Lithuania,Female,50-69 years,Other drug use disorders,Number,2011,2.5145375759357798,3.047991560825166,2.0110730198796
Deaths,Lithuania,Male,70+ years,Other drug use disorders,Number,2011,1.9625424293042828,2.4369228422066707,1.5673737515706272
Deaths,Lithuania,Female,70+ years,Other drug use disorders,Number,2011,2.381368403014382,2.7737588854959814,2.0217004935388245
Deaths,Iceland,Male,5-14 years,Opioid use disorders,Number,1999,0.0,0.0,0.0
Deaths,Iceland,Female,5-14 years,Opioid use disorders,Number,1999,0.0,0.0,0.0
Deaths,Iceland,Male,15-49 years,Opioid use disorders,Number,1999,1.7622247293543354,2.0932546874023084,1.4459424686933342
Deaths,Iceland,Female,15-49 years,Opioid use disorders,Number,1999,0.8382744230457682,0.9629766860183155,0.7195345628886302
Deaths,Iceland,Male,50-69 years,Opioid use disorders,Number,1999,0.1263684091107387,0.1577773635551557,0.09760531110988334
Deaths,Iceland,Female,50-69 years,Opioid use disorders,Number,1999,0.21993567789946694,0.2674225388932668,0.17572693448833482
Deaths,Iceland,Male,70+ years,Opioid use disorders,Number,1999,0.1191621628882988,0.14330004407813315,0.09732882589686158
Deaths,Iceland,Female,70+ years,Opioid use disorders,Number,1999,0.2644443541118321,0.31565037370088367,0.22210186075335084
Deaths,Iceland,Male,15-49 years,Cocaine use disorders,Number,1999,0.10434897300503174,0.135703870781321,0.07909329636908728
Deaths,Iceland,Female,15-49 years,Cocaine use disorders,Number,1999,0.019115081059304855,0.023839020221177117,0.014925221686088877
Deaths,Iceland,Male,50-69 years,Cocaine use disorders,Number,1999,0.010360431773073692,0.014124255525383867,0.007305325551631406
Deaths,Iceland,Female,50-69 years,Cocaine use disorders,Number,1999,0.0031264361876305194,0.004216769170153371,0.00231228313076525
Deaths,Iceland,Male,70+ years,Cocaine use disorders,Number,1999,0.002068004121898179,0.0026674769088687856,0.0015907820857583568
Deaths,Iceland,Female,70+ years,Cocaine use disorders,Number,1999,0.01447004268081605,0.018437980040716208,0.011272099410655607
Deaths,Iceland,Male,15-49 years,Amphetamine use disorders,Number,1999,0.1548041252446169,0.22001215566046736,0.11658240180871363
Deaths,Iceland,Female,15-49 years,Amphetamine use disorders,Number,1999,0.08578380159062116,0.15123494935549342,0.0657554378568405
Deaths,Iceland,Male,50-69 years,Amphetamine use disorders,Number,1999,0.005011501266976428,0.008285642841700205,0.003577719672465884
Deaths,Iceland,Female,50-69 years,Amphetamine use disorders,Number,1999,0.009911129614721435,0.014118857055081228,0.007204914851578836
Deaths,Iceland,Male,70+ years,Amphetamine use disorders,Number,1999,0.0004904510150911156,0.0006513201948044658,0.00034342244576859556
Deaths,Iceland,Female,70+ years,Amphetamine use disorders,Number,1999,0.013373927018447395,0.01662589725161431,0.005492665848564087
Deaths,Iceland,Male,15-49 years,Other drug use disorders,Number,1999,1.2645226653263177,1.5219880973660211,1.0381257824189267
Deaths,Iceland,Female,15-49 years,Other drug use disorders,Number,1999,0.5310402593691862,0.6277891353644106,0.4437891259379689
Deaths,Iceland,Male,50-69 years,Other drug use disorders,Number,1999,0.17985152313739178,0.22125790006796528,0.14297142456583548
Deaths,Iceland,Female,50-69 years,Other drug use disorders,Number,1999,0.29313034638638236,0.35280506511721554,0.23745810295646472
Deaths,Iceland,Male,70+ years,Other drug use disorders,Number,1999,0.21358447247754822,0.24687178647429545,0.18274118946280693
Deaths,Iceland,Female,70+ years,Other drug use disorders,Number,1999,0.6140346453831977,0.7110887847263292,0.5338763316335261
Deaths,Denmark,Male,5-14 years,Opioid use disorders,Number,2014,0.0,0.0,0.0
Deaths,Denmark,Female,5-14 years,Opioid use disorders,Number,2014,0.0,0.0,0.0
Deaths,Denmark,Male,15-49 years,Opioid use disorders,Number,2014,57.07486724808469,65.60040715202014,48.736058723633434
Deaths,Denmark,Female,15-49 years,Opioid use disorders,Number,2014,11.24472075311795,13.166574147396052,9.542496118297752
Deaths,Denmark,Male,50-69 years,Opioid use disorders,Number,2014,16.801140367072012,20.587145304119566,13.601694434606806
Deaths,Denmark,Female,50-69 years,Opioid use disorders,Number,2014,8.359329591807033,10.319359873734726,6.7572905139667
Deaths,Denmark,Male,70+ years,Opioid use disorders,Number,2014,3.2110745048992033,3.8990570849751234,2.624767739644137
Deaths,Denmark,Female,70+ years,Opioid use disorders,Number,2014,3.391218268832186,4.0117596367247135,2.8205402479870236
Deaths,Denmark,Male,15-49 years,Cocaine use disorders,Number,2014,1.193008364569039,1.5448223483177348,0.8908125975501571
Deaths,Denmark,Female,15-49 years,Cocaine use disorders,Number,2014,0.2932299551625609,0.36759544213999146,0.22839781609747564
Deaths,Denmark,Male,50-69 years,Cocaine use disorders,Number,2014,0.2919453264845681,0.42063438017179566,0.20267127240741292
Deaths,Denmark,Female,50-69 years,Cocaine use disorders,Number,2014,0.10041064194729922,0.14084670763282742,0.07004936752778454
Deaths,Denmark,Male,70+ years,Cocaine use disorders,Number,2014,0.04892954532977117,0.06878180996118315,0.034675981516998786
Deaths,Denmark,Female,70+ years,Cocaine use disorders,Number,2014,0.10421139353599697,0.1335048501227592,0.0799492115803728
Deaths,Latvia,Male,5-14 years,Opioid use disorders,Number,2009,0.0,0.0,0.0
Deaths,Latvia,Female,5-14 years,Opioid use disorders,Number,2009,0.0,0.0,0.0
Deaths,Latvia,Male,15-49 years,Opioid use disorders,Number,2009,20.560026719306116,23.695870271544024,17.854210994301283
Deaths,Latvia,Female,15-49 years,Opioid use disorders,Number,2009,4.305884123809515,4.964573246471393,3.7142724899360924
Deaths,Latvia,Male,50-69 years,Opioid use disorders,Number,2009,10.052262600620557,11.890639411843699,8.503932150619177
Deaths,Latvia,Female,50-69 years,Opioid use disorders,Number,2009,3.015936202284535,3.597121893570945,2.517641698443941
Deaths,Latvia,Male,70+ years,Opioid use disorders,Number,2009,1.85952410172185,2.2910642019880973,1.4848231912955745
Deaths,Latvia,Female,70+ years,Opioid use disorders,Number,2009,1.2239628833265492,1.4633348965943138,1.0188613125091792
Deaths,Latvia,Male,15-49 years,Cocaine use disorders,Number,2009,1.4993738263451915,1.9596955055120948,1.1800319293200516
Deaths,Latvia,Female,15-49 years,Cocaine use disorders,Number,2009,0.41641068306846973,0.5181205220789163,0.33237086191568005
Deaths,Latvia,Male,50-69 years,Cocaine use disorders,Number,2009,1.3029293655311294,1.6809218300087825,0.9867696592019102
Deaths,Latvia,Female,50-69 years,Cocaine use disorders,Number,2009,0.32752087827923765,0.42929455569614294,0.2495754264945838
Deaths,Latvia,Male,70+ years,Cocaine use disorders,Number,2009,0.22218630411335963,0.3209303274947999,0.15286108300362725
Deaths,Latvia,Female,70+ years,Cocaine use disorders,Number,2009,0.044903426597792735,0.061049487772881224,0.03287213878508714
Deaths,Latvia,Male,15-49 years,Amphetamine use disorders,Number,2009,0.9307368513307748,1.263995813511812,0.7118600684393802
Deaths,Latvia,Female,15-49 years,Amphetamine use disorders,Number,2009,0.3080213911369495,0.39047296987922664,0.2460491996648255
Deaths,Latvia,Male,50-69 years,Amphetamine use disorders,Number,2009,0.5953797464270388,0.7742889213213838,0.4332633720173355
Deaths,Latvia,Female,50-69 years,Amphetamine use disorders,Number,2009,0.21160594008006675,0.27728205700992037,0.15796761091631784
Deaths,Latvia,Male,70+ years,Amphetamine use disorders,Number,2009,0.061229325389793816,0.087059362694355,0.04130258637360223
Deaths,Latvia,Female,70+ years,Amphetamine use disorders,Number,2009,0.04948845826780278,0.06885314089213647,0.03428629136810846
Deaths,Luxembourg,Male,5-14 years,Opioid use disorders,Number,2009,0.0,0.0,0.0
Deaths,Luxembourg,Female,5-14 years,Opioid use disorders,Number,2009,0.0,0.0,0.0
Deaths,Luxembourg,Male,15-49 years,Opioid use disorders,Number,2009,2.9177371843632174,3.4520797892474553,2.449043672505551
Deaths,Luxembourg,Female,15-49 years,Opioid use disorders,Number,2009,0.9762391068748966,1.1308576233059042,0.8388635789192765
Deaths,Luxembourg,Male,50-69 years,Opioid use disorders,Number,2009,0.4010355294253018,0.5254651679718937,0.30474225159932544
Deaths,Luxembourg,Female,50-69 years,Opioid use disorders,Number,2009,0.2573665151999019,0.3166201071526399,0.20491473284102543
Deaths,Luxembourg,Male,70+ years,Opioid use disorders,Number,2009,0.28406600043568647,0.3523445741217804,0.2244651928029003
Deaths,Luxembourg,Female,70+ years,Opioid use disorders,Number,2009,0.37492962964831206,0.44465296016182165,0.306662776557187
Deaths,Luxembourg,Male,15-49 years,Cocaine use disorders,Number,2009,0.22833283717941857,0.29583299633856036,0.17565711406842183
Deaths,Luxembourg,Female,15-49 years,Cocaine use disorders,Number,2009,0.026762437429307534,0.03342265740750957,0.02136212091854478
Deaths,Luxembourg,Male,50-69 years,Cocaine use disorders,Number,2009,0.04315759764300116,0.06083684847166328,0.03059457931963992
Deaths,Luxembourg,Female,50-69 years,Cocaine use disorders,Number,2009,0.004403607600574148,0.00584662414371411,0.0031630394353302413
Deaths,Luxembourg,Male,70+ years,Cocaine use disorders,Number,2009,0.006299458121893964,0.008177350819943972,0.004737309454130944
Deaths,Luxembourg,Female,70+ years,Cocaine use disorders,Number,2009,0.025256884253959756,0.031656153926956365,0.01988433092177218
Deaths,Luxembourg,Male,15-49 years,Amphetamine use disorders,Number,2009,0.6609672090022409,0.8185173343377141,0.5109568966931721
Deaths,Luxembourg,Female,15-49 years,Amphetamine use disorders,Number,2009,0.2464223099905629,0.3093657529714417,0.19508085637861786
Deaths,Luxembourg,Male,50-69 years,Amphetamine use disorders,Number,2009,0.041983236930184374,0.056363186454760385,0.029712082383714786
Deaths,Luxembourg,Female,50-69 years,Amphetamine use disorders,Number,2009,0.029235204653748157,0.03750401624927742,0.02125805974012997
Deaths,Luxembourg,Male,70+ years,Amphetamine use disorders,Number,2009,0.002840447268682271,0.0038001440223364106,0.0011612085187984163
Deaths,Luxembourg,Female,70+ years,Amphetamine use disorders,Number,2009,0.047141320354846035,0.0598133181627061,0.013480313991251696
Deaths,Luxembourg,Male,15-49 years,Other drug use disorders,Number,2009,3.4923044406703703,4.077189761228794,2.966809409917106
Deaths,Luxembourg,Female,15-49 years,Other drug use disorders,Number,2009,0.9620201016878759,1.124346954891781,0.8170503347553253
Deaths,Luxembourg,Male,50-69 years,Other drug use disorders,Number,2009,0.9237253412226104,1.1164652677139506,0.7449816363184714
Deaths,Luxembourg,Female,50-69 years,Other drug use disorders,Number,2009,0.5373226390075697,0.6423406685717408,0.4471269214360557
Deaths,Luxembourg,Male,70+ years,Other drug use disorders,Number,2009,0.8067699220399603,0.9387444959503889,0.6851261187044587
Deaths,Luxembourg,Female,70+ years,Other drug use disorders,Number,2009,1.3166761469734871,1.514015578721005,1.125862163543861
Deaths,Bosnia and Herzegovina,Male,5-14 years,Opioid use disorders,Number,2009,0.0,0.0,0.0
Deaths,Bosnia and Herzegovina,Female,5-14 years,Opioid use disorders,Number,2009,0.0,0.0,0.0
Deaths,Bosnia and Herzegovina,Male,15-49 years,Opioid use disorders,Number,2009,19.338903958577557,23.067447599877713,15.935547289692533
Deaths,Bosnia and Herzegovina,Female,15-49 years,Opioid use disorders,Number,2009,3.378396230127779,3.9372505426115527,2.8671587629338364
Deaths,Bosnia and Herzegovina,Male,50-69 years,Opioid use disorders,Number,2009,2.2775333091657517,2.8618280621605696,1.7244933438931742
Deaths,Bosnia and Herzegovina,Female,50-69 years,Opioid use disorders,Number,2009,1.5583417917730662,1.9622107797532653,1.192375641289031
Deaths,Bosnia and Herzegovina,Male,70+ years,Opioid use disorders,Number,2009,0.6682484856421833,0.9626937383933447,0.4732974287915874
Deaths,Bosnia and Herzegovina,Female,70+ years,Opioid use disorders,Number,2009,1.0379940290834038,1.4074712713724808,0.7819126308732446
Deaths,Bosnia and Herzegovina,Male,15-49 years,Cocaine use disorders,Number,2009,0.09283360107780046,0.15093328183301302,0.05245922427065841
Deaths,Bosnia and Herzegovina,Female,15-49 years,Cocaine use disorders,Number,2009,0.028160701301302837,0.0410830347786032,0.018559167882459048
Deaths,Bosnia and Herzegovina,Male,50-69 years,Cocaine use disorders,Number,2009,0.06918418512126275,0.11333377279887458,0.03406859951322408
Deaths,Bosnia and Herzegovina,Female,50-69 years,Cocaine use disorders,Number,2009,0.005560871907934922,0.00897816050557009,0.00309173622724614
Deaths,Bosnia and Herzegovina,Male,70+ years,Cocaine use disorders,Number,2009,0.01199031205422034,0.02036112234471338,0.006169810421462607
Deaths,Bosnia and Herzegovina,Female,70+ years,Cocaine use disorders,Number,2009,0.012631037204758087,0.020299079079249847,0.005955039528906243
Deaths,Bosnia and Herzegovina,Male,15-49 years,Amphetamine use disorders,Number,2009,0.0723025939305815,0.1746626105501497,0.04118253276986262
Deaths,Bosnia and Herzegovina,Female,15-49 years,Amphetamine use disorders,Number,2009,0.048319375134623734,0.10593335745926227,0.02602043566745092
Deaths,Bosnia and Herzegovina,Male,50-69 years,Amphetamine use disorders,Number,2009,0.03314965526242305,0.052822890484292534,0.01276720299294869
Deaths,Bosnia and Herzegovina,Female,50-69 years,Amphetamine use disorders,Number,2009,0.01094981450305541,0.018289628544803004,0.006255648000689978
Deaths,Bosnia and Herzegovina,Male,70+ years,Amphetamine use disorders,Number,2009,0.0027931632013704754,0.004742154768194318,0.0010286739146202206
Deaths,Bosnia and Herzegovina,Female,70+ years,Amphetamine use disorders,Number,2009,0.008239417815652265,0.017667966481202276,0.0009498949066450212
Deaths,Bosnia and Herzegovina,Male,15-49 years,Other drug use disorders,Number,2009,1.5015485393490695,2.108777808885595,1.0508885686327787
Deaths,Bosnia and Herzegovina,Female,15-49 years,Other drug use disorders,Number,2009,0.8406508697407697,1.103456554155396,0.6158891755550095
Deaths,Bosnia and Herzegovina,Male,50-69 years,Other drug use disorders,Number,2009,0.8420268060464039,1.1943266088442672,0.5875827921558743
Deaths,Bosnia and Herzegovina,Female,50-69 years,Other drug use disorders,Number,2009,0.31334492382851026,0.540236037775311,0.1992126380253454
Deaths,Bosnia and Herzegovina,Male,70+ years,Other drug use disorders,Number,2009,0.8220601378815281,1.0765332347688925,0.5062286004726849
Deaths,Bosnia and Herzegovina,Female,70+ years,Other drug use disorders,Number,2009,0.9619721251853488,1.2366640511820233,0.6479852404783532
Deaths,Latvia,Male,5-14 years,Opioid use disorders,Number,2008,0.0,0.0,0.0
Deaths,Latvia,Female,5-14 years,Opioid use disorders,Number,2008,0.0,0.0,0.0
Deaths,Latvia,Male,15-49 years,Opioid use disorders,Number,2008,23.30472191976404,26.82048874270704,20.287999866603887
Deaths,Latvia,Female,15-49 years,Opioid use disorders,Number,2008,5.158330891696633,5.901265429718058,4.451682350718096
Deaths,Latvia,Male,50-69 years,Opioid use disorders,Number,2008,10.922018442477869,12.810421601002538,9.254270009302099
Deaths,Latvia,Female,50-69 years,Opioid use disorders,Number,2008,3.613977507176833,4.28921551385255,2.998192633792214
Deaths,Latvia,Male,70+ years,Opioid use disorders,Number,2008,1.8548824432193294,2.2801134098143727,1.4811631763088056
Deaths,Latvia,Female,70+ years,Opioid use disorders,Number,2008,1.3947296917516598,1.681739432240606,1.164829117643258
Deaths,Latvia,Male,15-49 years,Cocaine use disorders,Number,2008,1.7679628285786577,2.274736294091665,1.4165190666254626
Deaths,Latvia,Female,15-49 years,Cocaine use disorders,Number,2008,0.45912178363841394,0.5764786697873346,0.36529733385189495
Deaths,Latvia,Male,50-69 years,Cocaine use disorders,Number,2008,1.4624461621620737,1.8833567139043002,1.1054100356231573
Deaths,Latvia,Female,50-69 years,Cocaine use disorders,Number,2008,0.36423619472267116,0.47341916859729005,0.27863377016195984
Deaths,Latvia,Male,70+ years,Cocaine use disorders,Number,2008,0.2297294483169021,0.33207980370564066,0.15932963114439316
Deaths,Latvia,Female,70+ years,Cocaine use disorders,Number,2008,0.048637537899037527,0.06517474990964735,0.035081151893753194
Deaths,Latvia,Male,15-49 years,Amphetamine use disorders,Number,2008,1.0986761632984203,1.4472460945032155,0.8561666543479676
Deaths,Latvia,Female,15-49 years,Amphetamine use disorders,Number,2008,0.335566547318151,0.4137134215681202,0.26773333758489737
Deaths,Latvia,Male,50-69 years,Amphetamine use disorders,Number,2008,0.6705895775788256,0.8717619631248501,0.48569861805961706
Deaths,Latvia,Female,50-69 years,Amphetamine use disorders,Number,2008,0.23008747532451032,0.3001011840835491,0.17026383086842378
Deaths,Latvia,Male,70+ years,Amphetamine use disorders,Number,2008,0.0642415667385452,0.09002547050330517,0.043098142669181425
Deaths,Latvia,Female,70+ years,Amphetamine use disorders,Number,2008,0.05296860693813561,0.07363547496266501,0.03599828830456302
Deaths,Israel,Male,5-14 years,Opioid use disorders,Number,1997,0.0,0.0,0.0
Deaths,Israel,Female,5-14 years,Opioid use disorders,Number,1997,0.0,0.0,0.0
Deaths,Israel,Male,15-49 years,Opioid use disorders,Number,1997,9.19865235442196,11.060689443207831,7.422434452873408
Deaths,Israel,Female,15-49 years,Opioid use disorders,Number,1997,0.46929306046490427,0.5627074243926325,0.3856097600942845
Deaths,Israel,Male,50-69 years,Opioid use disorders,Number,1997,2.129431438112608,2.656972409231584,1.6664542881982114
Deaths,Israel,Female,50-69 years,Opioid use disorders,Number,1997,0.38624178767175804,0.5133991366791917,0.2956728985281739
Deaths,Israel,Male,70+ years,Opioid use disorders,Number,1997,4.793621722700478,5.566595562408159,4.077594586397928
Deaths,Israel,Female,70+ years,Opioid use disorders,Number,1997,2.092428425315575,2.5157452026432607,1.7326657584922647
Deaths,Israel,Male,15-49 years,Cocaine use disorders,Number,1997,1.0016391510220286,1.2920969101138793,0.75450459890796
Deaths,Israel,Female,15-49 years,Cocaine use disorders,Number,1997,0.07362665376610716,0.09504189020827104,0.05607888401126112
Deaths,Israel,Male,50-69 years,Cocaine use disorders,Number,1997,0.10225019254516905,0.14018383495836437,0.07090652330591954
Deaths,Israel,Female,50-69 years,Cocaine use disorders,Number,1997,0.007798066074811602,0.0103290756482682,0.0055464674058211625
Deaths,Israel,Male,70+ years,Cocaine use disorders,Number,1997,0.025480459621480777,0.03371024221913916,0.018930797439075803
Deaths,Israel,Female,70+ years,Cocaine use disorders,Number,1997,0.1339866759528255,0.18168738813982702,0.09882922535408434
Deaths,Israel,Male,15-49 years,Amphetamine use disorders,Number,1997,1.0481363617438015,1.5268704671614315,0.7825501505946152
Deaths,Israel,Female,15-49 years,Amphetamine use disorders,Number,1997,0.1496310437662416,0.22514114534603263,0.11436612549531189
Deaths,Israel,Male,50-69 years,Amphetamine use disorders,Number,1997,0.06039529229039232,0.0835845498427576,0.040711951862983396
Deaths,Israel,Female,50-69 years,Amphetamine use disorders,Number,1997,0.011224934438491669,0.01599212624747025,0.007926910687124158
Deaths,Israel,Male,70+ years,Amphetamine use disorders,Number,1997,0.01667444511333724,0.021747024720597984,0.003446914956868324
Deaths,Israel,Female,70+ years,Amphetamine use disorders,Number,1997,0.05286863116083622,0.0707159921433157,0.008434072736378776
Deaths,Israel,Male,15-49 years,Other drug use disorders,Number,1997,23.056074154611874,26.338164488815867,19.988824435090876
Deaths,Israel,Female,15-49 years,Other drug use disorders,Number,1997,2.0488378169227057,2.311298727321537,1.7777167813522285
Deaths,Israel,Male,50-69 years,Other drug use disorders,Number,1997,5.055111009255686,6.006742838813574,4.23537304059928
Deaths,Israel,Female,50-69 years,Other drug use disorders,Number,1997,1.2351180353243163,1.4570944318687509,1.0226314921197837
Deaths,Israel,Male,70+ years,Other drug use disorders,Number,1997,4.088743085964409,4.869933342354177,3.39489082452028
Deaths,Israel,Female,70+ years,Other drug use disorders,Number,1997,4.842845274493264,5.612039735191376,4.150873734598616
Deaths,Albania,Male,5-14 years,Opioid use disorders,Number,2003,0.0,0.0,0.0
Deaths,Albania,Female,5-14 years,Opioid use disorders,Number,2003,0.0,0.0,0.0
Deaths,Albania,Male,15-49 years,Opioid use disorders,Number,2003,7.000631215945872,9.503599272238988,5.540570713963617
Deaths,Albania,Female,15-49 years,Opioid use disorders,Number,2003,1.6593402573489764,2.1743604779641563,1.3377632048972834
Deaths,Albania,Male,50-69 years,Opioid use disorders,Number,2003,1.5702380300240106,2.9614540592374756,1.0897965763382826
Deaths,Albania,Female,50-69 years,Opioid use disorders,Number,2003,0.46449553654276454,0.7899524583338211,0.32595400166783417
Deaths,Albania,Male,70+ years,Opioid use disorders,Number,2003,0.583779262786861,1.4787242195458563,0.3456282380374545
Deaths,Albania,Female,70+ years,Opioid use disorders,Number,2003,0.31870973562815347,0.7163713278046129,0.20571866814724027
Deaths,Albania,Male,15-49 years,Cocaine use disorders,Number,2003,0.11003879904642691,0.16116144793667453,0.019071677180114918
Deaths,Albania,Female,15-49 years,Cocaine use disorders,Number,2003,0.011377202221554417,0.016245377658835162,0.0042568580018144874
Deaths,Albania,Male,50-69 years,Cocaine use disorders,Number,2003,0.009521132893745086,0.0180984705492435,0.005029567224296819
Deaths,Albania,Female,50-69 years,Cocaine use disorders,Number,2003,0.0009821019243168143,0.001468560092038025,0.0006434790152201642
Deaths,Albania,Male,70+ years,Cocaine use disorders,Number,2003,0.0006243573776384117,0.0048606538209512145,0.00012589452988068125
Deaths,Albania,Female,70+ years,Cocaine use disorders,Number,2003,0.0007034870439547675,0.0020286083932360356,0.00040687914227828065
Deaths,Iceland,Male,5-14 years,Opioid use disorders,Number,2015,0.0,0.0,0.0
Deaths,Iceland,Female,5-14 years,Opioid use disorders,Number,2015,0.0,0.0,0.0
Deaths,Iceland,Male,15-49 years,Opioid use disorders,Number,2015,1.8646920893469416,2.2548179357090317,1.517946529736025
Deaths,Iceland,Female,15-49 years,Opioid use disorders,Number,2015,0.8102567815056605,0.9423515182182588,0.6796578918585897
Deaths,Iceland,Male,50-69 years,Opioid use disorders,Number,2015,0.18176700245640046,0.2363640566946289,0.13751289210975762
Deaths,Iceland,Female,50-69 years,Opioid use disorders,Number,2015,0.2802397499268632,0.3473707139184325,0.2164253058680558
Deaths,Iceland,Male,70+ years,Opioid use disorders,Number,2015,0.1811114570403448,0.22622176250663578,0.14356061226508315
Deaths,Iceland,Female,70+ years,Opioid use disorders,Number,2015,0.3564636956016508,0.4285878197419888,0.29169429956381443
Deaths,Iceland,Male,15-49 years,Cocaine use disorders,Number,2015,0.13332032225524496,0.17914273886062426,0.09662216879906933
Deaths,Iceland,Female,15-49 years,Cocaine use disorders,Number,2015,0.018747854301570655,0.02361102211046002,0.01449711761913866
Deaths,Iceland,Male,50-69 years,Cocaine use disorders,Number,2015,0.01763380522601901,0.02490547122129081,0.012286714197825307
Deaths,Iceland,Female,50-69 years,Cocaine use disorders,Number,2015,0.004085190796362236,0.005482464365792263,0.0029899088301527516
Deaths,Iceland,Male,70+ years,Cocaine use disorders,Number,2015,0.003591005742139411,0.004651515364267503,0.002707377512410634
Deaths,Iceland,Female,70+ years,Cocaine use disorders,Number,2015,0.022235051156944095,0.02833403258177285,0.01717925445439215
Deaths,Iceland,Male,15-49 years,Amphetamine use disorders,Number,2015,0.3075396067043521,0.4038073596141527,0.23258195794926004
Deaths,Iceland,Female,15-49 years,Amphetamine use disorders,Number,2015,0.16723940040252794,0.27411872373116164,0.12677749402621713
Deaths,Iceland,Male,50-69 years,Amphetamine use disorders,Number,2015,0.013853919597567568,0.018532569129387305,0.010047884008400863
Deaths,Iceland,Female,50-69 years,Amphetamine use disorders,Number,2015,0.026122070273161074,0.03715901767418732,0.01834195449923416
Deaths,Iceland,Male,70+ years,Amphetamine use disorders,Number,2015,0.0013926524668615872,0.0018950852067426169,0.00048267158067628684
Deaths,Iceland,Female,70+ years,Amphetamine use disorders,Number,2015,0.03960690496890474,0.050910275184696305,0.012320160239858107
Deaths,Iceland,Male,15-49 years,Other drug use disorders,Number,2015,2.523132798343962,2.9879839065363445,2.0943315861681473
Deaths,Iceland,Female,15-49 years,Other drug use disorders,Number,2015,0.8364190872294217,0.9812527891273212,0.7010725921730904
Deaths,Iceland,Male,50-69 years,Other drug use disorders,Number,2015,0.4876858606961687,0.5900733593463949,0.39479724665815596
Deaths,Iceland,Female,50-69 years,Other drug use disorders,Number,2015,0.6208442399218079,0.7389471228084284,0.5096961109275913
Deaths,Iceland,Male,70+ years,Other drug use disorders,Number,2015,0.6173205879638994,0.724355655818601,0.5323815441925464
Deaths,Iceland,Female,70+ years,Other drug use disorders,Number,2015,1.3035663326981375,1.4935721592389557,1.1221093323755071
Deaths,Spain,Male,5-14 years,Opioid use disorders,Number,2012,4.988182726922585,12.911467782053156,0.8674249940648879
Deaths,Spain,Female,5-14 years,Opioid use disorders,Number,2012,0.0,0.0,0.0
Deaths,Spain,Male,15-49 years,Opioid use disorders,Number,2012,215.31096534124032,249.35813024351282,185.87571038728174
Deaths,Spain,Female,15-49 years,Opioid use disorders,Number,2012,33.00481366602334,38.32456674646969,28.605976133257634
Deaths,Spain,Male,50-69 years,Opioid use disorders,Number,2012,38.524442474805284,44.737415790965144,32.71045832049782
Deaths,Spain,Female,50-69 years,Opioid use disorders,Number,2012,13.207619423872242,15.607401200605619,10.890828130071725
Deaths,Spain,Male,70+ years,Opioid use disorders,Number,2012,30.144316591528607,34.53638617666696,25.88140857205208
Deaths,Spain,Female,70+ years,Opioid use disorders,Number,2012,27.599734448085325,31.133098473096204,23.665279372956295
Deaths,Spain,Male,15-49 years,Cocaine use disorders,Number,2012,6.764160262852846,8.6398659005197,5.233927744971764
Deaths,Spain,Female,15-49 years,Cocaine use disorders,Number,2012,1.3035712562770825,1.6348998431754433,1.0380164839875325
Deaths,Spain,Male,50-69 years,Cocaine use disorders,Number,2012,1.1242232777207648,1.5011855149105797,0.8431264230607857
Deaths,Spain,Female,50-69 years,Cocaine use disorders,Number,2012,0.11065757191073226,0.14220164804845464,0.08275877586595813
Deaths,Spain,Male,70+ years,Cocaine use disorders,Number,2012,0.05296298713492464,0.06563519814333335,0.04194942981781926
Deaths,Spain,Female,70+ years,Cocaine use disorders,Number,2012,0.45042894983423715,0.5610983741790709,0.36084336968634917
Deaths,Spain,Male,15-49 years,Amphetamine use disorders,Number,2012,20.475477507154945,25.347710645442685,10.562630756932194
Deaths,Spain,Female,15-49 years,Amphetamine use disorders,Number,2012,5.88160842464699,9.291787074125404,4.489481773081286
Deaths,Spain,Male,50-69 years,Amphetamine use disorders,Number,2012,0.7843013645229405,1.0224141966316012,0.5610919408394591
Deaths,Spain,Female,50-69 years,Amphetamine use disorders,Number,2012,0.4414797762621768,0.6695709003843062,0.31963161130798984
